director_id,director_gender,film_id
1368,male,352161
146,male,46636
1262,male,296098
3096,female,336029
3061,male,82968
716,male,316042
1646,male,304126
3097,female,194548
2313,male,323661
1767,male,324807
94,male,111718
1907,male,88529
3098,male,244316
1626,male,43206
3099,male,289097
1631,male,359364
192,male,121869
2082,male,319994
939,male,319996
2335,female,236873
2447,male,85285
2447,male,4196
2447,male,58658
2447,male,152846
2447,male,62947
1923,male,225719
2663,male,38293
3100,female,359305
1720,male,94649
2782,male,9643
3101,male,4955
2341,male,188560
802,male,172577
114,male,315872
105,male,32577
2914,male,106224
2914,male,159474
2914,male,198311
3102,male,2969
402,male,14847
256,male,43713
3103,male,46713
3104,male,319073
441,male,40826
1236,male,41434
938,male,58405
3105,male,79580
3106,male,57662
2706,male,46565
2706,male,84984
1252,male,49456
2706,male,74657
2706,male,122787
2706,male,136572
2706,male,74656
493,male,298931
3107,male,334536
2074,female,329819
3108,male,230211
3109,male,61718
996,male,285844
3110,male,267467
3111,male,291692
3112,male,38988
1210,male,32152
1301,male,37973
1755,male,65881
2065,male,18060
1037,male,32162
3113,male,71620
3114,male,32149
3115,male,29977
3116,male,52418
1206,male,13311
3117,male,82477
2644,male,55765
2049,male,154030
1447,male,32932
2592,male,254672
1236,male,254526
1449,male,61062
1724,male,233112
3118,male,239853
3119,male,269340
3120,male,37849
1929,male,18816
3100,female,37196
2501,male,24822
2233,male,281780
1449,male,40452
1210,male,32173
2678,male,206
3121,male,124294
3122,male,16313
3110,male,32272
3123,male,21792
917,male,5846
3124,male,204553
1932,male,45089
2644,male,23609
1959,male,352128
390,male,14561
2592,male,72650
2214,male,204260
3123,male,132957
1821,male,117506
1724,male,32164
3125,male,324253
1228,male,329829
1921,male,329712
3126,female,67499
3127,male,21459
2026,male,263471
2203,male,8415
1194,female,290762
1422,male,334924
2032,male,319993
400,male,45555
3128,male,99708
1068,male,50086
1845,male,41311
1845,male,40933
3129,male,221800
442,male,72664
2200,male,28416
2107,male,356161
3130,female,364781
1342,male,70530
2528,male,28068
561,male,334991
1301,male,184219
1272,male,285387
3131,female,288129
2296,male,32329
2108,female,337473
675,male,254172
869,female,298382
3132,male,69058
3133,male,87148
2507,male,49347
2178,male,291343
2456,male,53310
463,male,4893
3134,male,228294
805,male,31686
743,male,30879
743,male,81772
3135,male,71147
3136,male,113329
411,male,28061
411,male,88266
411,male,5484
411,male,262871
411,male,66087
411,male,117567
1557,male,341201
584,male,140648
256,male,26040
3137,male,34729
2591,male,238781
2557,male,20323
465,male,81654
465,male,40141
465,male,30552
465,male,30872
465,male,40461
465,male,47453
465,male,40145
465,male,28848
465,male,27703
465,male,42326
465,male,28847
1115,male,287493
2116,male,280957
2116,male,76833
2116,male,133941
1110,male,74945
400,male,113255
400,male,36880
400,male,139945
1273,male,37055
487,male,37216
1664,male,198820
2449,male,271331
1731,male,18492
3138,male,134477
26,female,8556
2873,male,139579
3139,male,84254
317,male,48676
1443,male,62871
1855,male,21466
1791,male,44059
3140,male,241174
3127,male,60730
3127,male,84693
2490,male,25499
306,male,21462
3127,male,54256
1389,male,188719
2433,male,170845
306,male,41903
3141,male,61271
1904,male,27624
2930,male,33202
1889,male,96147
2433,male,32295
2122,male,325690
1071,male,97449
3142,male,21566
994,male,13986
3143,male,165016
2287,male,54959
761,male,314371
1451,male,65592
1472,male,315465
2053,female,90992
3144,male,43409
2746,male,67467
1228,male,365188
2433,male,20929
1904,male,62883
2896,male,142412
3145,male,39347
3142,male,35064
3146,male,166231
2174,female,294741
2384,male,44282
3147,male,115871
3148,female,270696
3149,male,3012
173,male,3565
396,male,107393
3150,male,60810
1055,male,63825
588,male,15089
1727,female,61580
2923,male,270766
2007,male,293395
2939,male,57310
775,male,60191
1003,male,64032
1003,male,78812
1003,male,121464
1003,male,8430
1003,male,155956
1505,male,157827
721,male,36324
3151,male,211166
2638,male,23857
3152,male,73132
319,male,122368
3153,male,198511
3154,male,59959
1623,male,11530
1623,male,24260
109,male,58833
1623,male,52557
475,male,33126
501,male,39850
1904,male,362136
3155,male,84844
1080,male,70815
1534,male,65830
2509,male,4228
3156,male,71767
1771,male,156627
3157,female,273126
686,male,65656
723,male,63304
3158,male,169020
2461,male,68271
2591,male,40055
3159,male,71662
2910,male,59455
2746,male,74852
3160,male,48333
3161,male,84422
2382,male,358881
3162,male,191185
1792,male,227262
814,male,321751
1161,male,85204
693,male,13732
3163,male,336806
345,male,102428
3164,male,72560
3165,male,128780
1910,male,356898
2748,male,293982
3166,male,56718
117,male,219466
923,male,39446
492,male,65799
3167,male,257088
934,male,119482
934,male,68865
934,male,32665
3168,female,78401
1681,male,339274
2549,male,333696
3169,male,96882
3169,male,16464
3170,male,315946
3171,male,68797
308,male,123623
2680,male,14074
1012,male,42809
3172,male,341895
704,male,158079
704,male,112503
704,male,98085
704,male,78546
1312,male,90092
1312,male,39979
1312,male,130322
1312,male,24971
1312,male,64739
1312,male,42764
1312,male,73740
1312,male,22359
1312,male,143936
3173,male,307103
2254,male,336882
1568,male,333555
460,male,315868
1312,male,105085
1527,male,61535
1459,male,79435
3174,male,16079
1639,male,215740
1370,male,172721
1370,male,149722
3066,male,10124
3175,male,4540
3176,male,15701
3177,male,300693
662,male,74082
662,male,106155
662,male,96460
662,male,324194
3178,male,323656
3179,male,49502
3180,male,136793
3181,female,354072
2065,male,339562
3182,male,72246
3183,male,338930
3138,male,332827
3184,male,347497
3185,male,246355
507,female,160564
424,male,78101
2844,male,93064
3186,male,25568
3187,male,116733
53,male,129455
1515,male,44142
1976,male,100215
1090,male,98525
3188,male,326425
3189,male,283596
1675,male,139238
1929,male,157239
1041,male,29960
3190,male,348689
3191,male,359746
3192,female,185497
3193,male,178314
1040,male,104171
1040,male,87953
1040,male,159862
3194,male,9287
3195,male,168112
3196,male,356482
3197,male,360551
3198,male,359460
1600,male,52116
3199,male,145912
157,male,55534
2622,male,348634
3200,male,363479
3201,male,21442
3202,male,62691
3203,male,281524
3204,female,64882
3198,male,63465
3205,male,38011
1614,male,116488
3206,male,26381
3207,male,206155
3208,male,47331
3209,male,159230
1895,female,138665
3210,male,171587
3059,male,189151
2420,male,343702
2500,male,62768
3211,male,60481
2746,male,364833
10,male,50542
3212,male,344041
3213,female,220488
1071,male,362045
197,male,43020
188,male,60116
188,male,278122
188,male,299143
188,male,113936
188,male,166888
2288,male,91067
2288,male,128230
1775,male,68507
929,male,41032
362,female,300601
752,male,352200
3214,male,16632
2684,male,20969
3215,male,16147
3216,female,214129
2805,female,252981
1529,female,63064
3217,male,41186
1305,male,9375
3118,male,53514
3218,male,118451
1213,male,54225
3219,male,119273
840,male,302026
2508,male,272095
86,male,38920
1961,male,175822
2374,male,44751
2374,male,61935
1112,male,24524
2374,male,10509
3220,female,141145
1954,male,280437
2510,male,44478
445,male,65777
445,male,39288
445,male,80082
3221,male,110457
3222,male,325712
279,female,84105
3223,male,45098
3224,female,333360
3225,male,256959
171,male,127363
3226,male,168379
1071,male,41518
564,male,39436
898,male,277968
670,male,127894
1055,male,37460
1674,male,102632
1625,male,283589
2057,male,30117
2057,male,86068
764,male,138038
1306,male,16075
3227,female,122198
3228,male,59297
3229,male,321191
2522,male,49719
3230,male,197053
3231,male,113700
1269,male,83119
513,male,16912
517,male,225834
3232,male,74884
3233,male,362703
3234,male,347767
3235,female,57393
3236,male,243442
2158,male,256735
1411,male,5953
1411,male,258384
1411,male,193321
1400,male,371759
2994,male,140229
2224,male,245697
3237,male,236570
1858,male,84782
409,male,80970
2783,female,371492
3238,male,71445
1856,male,86987
3239,male,270724
1266,male,76764
3240,male,198890
1091,male,340176
2725,female,85696
485,male,124527
485,male,85611
485,male,3025
256,male,85032
3241,male,176535
730,male,209385
3242,male,144942
3132,male,93862
3243,male,85434
2229,male,348678
3244,male,334878
3174,male,57845
184,male,27069
3245,male,27748
1063,male,274817
232,female,63318
2161,male,319888
3246,male,375290
2446,male,376047
3247,male,26703
471,male,65795
25,male,42107
2046,female,329805
256,male,283710
2184,male,291154
856,male,337029
81,male,345235
3248,male,336807
3171,male,35021
578,male,97666
3249,male,220176
2772,male,40700
3250,male,38677
37,male,139777
2523,male,321258
1166,male,119586
1708,male,285697
453,male,76851
3251,male,93521
2200,male,364116
1547,male,214105
128,male,1998
384,male,50124
3252,male,159514
2904,male,320302
3152,male,11089
1713,male,10626
906,male,83831
3253,male,350505
3254,male,35025
513,male,18174
513,male,96828
1299,male,337960
1708,male,46821
2287,male,22316
1889,male,46430
3141,male,20916
1835,male,210068
2433,male,39837
558,male,205221
1215,male,298986
1665,male,18230
1625,male,44566
1614,male,338803
3255,male,280617
2777,male,63378
2658,male,17720
440,male,42526
250,male,205584
91,male,323677
1187,male,267193
404,male,56418
3256,female,202140
1853,male,348674
2118,male,286595
2777,male,365187
3257,male,360387
3258,male,125414
3030,male,377853
2368,male,329809
1496,male,336199
1459,male,315865
20,male,352025
2118,male,342281
1854,female,341392
1889,male,97437
3259,male,35907
463,male,257454
463,male,56309
463,male,93193
1370,male,18044
3127,male,60389
3260,male,329063
2194,male,44548
3261,male,69075
3262,female,47655
3263,male,60825
319,male,308409
721,male,57144
192,male,139820
3264,male,73800
2435,male,118408
2648,male,44850
3265,male,46258
1656,male,353609
1179,male,9321
3266,male,30909
38,male,114354
2421,male,240628
3267,male,186066
3268,male,128177
3269,male,345426
3270,female,86576
2172,male,104548
2337,male,313108
703,male,44528
2211,male,20534
3271,male,72051
457,male,53871
1405,male,371645
2928,male,97341
1740,male,20390
1889,male,39217
3272,male,272220
3273,male,31364
2497,male,69346
1685,female,65719
2253,male,20623
1073,male,48318
361,male,111988
2037,male,249347
2037,male,278269
3274,male,36224
1794,male,88860
671,male,47239
3275,male,175380
3276,female,129933
1685,female,4747
1073,male,74903
1373,female,80080
3277,male,69022
1459,male,64404
3278,male,149455
2753,male,126610
1939,male,10749
1354,male,10500
669,male,101965
2453,male,149727
3279,male,108949
3280,male,11869
1459,male,85904
3281,female,33297
3282,male,83185
3283,male,26368
430,male,158968
1115,male,35451
3284,male,123406
3278,male,254313
361,male,114645
1603,female,36895
360,male,105760
561,male,103953
3277,male,246417
3285,male,302436
1093,male,48449
1907,male,104374
1793,male,111974
3286,male,39241
762,male,49125
1017,male,104354
204,male,105254
1184,male,28525
1905,female,106538
3286,male,52775
3030,male,78563
3287,male,186738
3288,male,68173
1228,male,44589
3289,male,278778
186,male,51205
2211,male,38440
1622,male,20494
2287,male,20145
2896,male,92193
2700,male,17582
1568,male,42346
204,male,47723
2739,female,49782
2453,male,150223
3131,female,96419
2155,male,16010
1675,male,90034
3187,male,90319
3290,male,107019
730,male,80324
202,male,47011
400,male,97707
3277,male,342686
3291,male,89921
3292,female,341007
316,male,241927
2786,male,36204
2497,male,22448
3293,male,15411
1622,male,19418
180,male,66537
1625,male,15864
2253,male,19624
2741,male,372985
3294,male,383255
2896,male,15979
3295,male,36919
747,male,8444
3296,male,65771
1940,male,69016
256,male,83299
3297,male,61699
20,male,76350
708,male,40522
3298,male,80276
3299,male,23381
3300,male,111836
2268,male,148265
2268,male,40909
3301,male,349135
3302,male,16008
2328,male,20891
1680,male,189420
3303,female,82409
2896,male,20507
3304,male,74661
3305,female,67509
2433,male,78701
3306,male,77257
3306,male,28812
7,male,332721
1622,male,44565
484,female,354388
2271,male,88377
3307,male,61540
3308,male,73582
1740,male,61400
1874,male,141679
3309,male,259460
1907,male,105833
3310,male,250919
1793,male,31319
3311,male,18508
2328,male,20934
2744,male,19759
1827,male,185354
2744,male,57983
3292,female,369364
3312,male,14814
612,female,199934
158,male,4443
3313,male,18879
272,female,799
1222,male,53524
3314,male,50179
3315,male,16423
348,male,280840
3316,male,51306
1350,male,90503
3317,male,45047
2380,male,152948
2328,male,14482
409,male,105915
1459,male,65885
2791,male,48623
3318,male,149832
3319,male,161827
3320,male,251241
2744,male,60948
1495,male,117046
989,male,49099
3321,male,88534
2742,male,85107
3101,male,111650
3187,male,42647
1351,male,43833
3322,male,5256
949,male,64869
3323,female,334312
2534,male,186881
3324,male,118145
3278,male,254902
2380,male,239536
2744,male,51902
3325,male,31957
2037,male,358859
2037,male,220949
2037,male,278262
1866,male,48617
2037,male,270469
2037,male,277819
49,male,302528
2597,male,256316
818,male,381890
3326,male,347669
384,male,101553
384,male,137599
384,male,37265
384,male,55580
384,male,30301
1053,male,82737
1687,male,330697
954,male,301365
34,male,277713
3327,male,364433
3043,male,37941
1055,male,21463
1055,male,82124
3328,male,53883
3328,male,70988
950,male,72188
1393,male,284135
1393,male,160075
2198,male,187662
3329,male,31626
3329,male,23776
1107,male,263976
2055,male,371647
2731,male,159281
2731,male,268271
2435,male,34052
1286,male,333352
2333,male,98302
3330,male,336652
3331,male,131907
2288,male,214775
3332,male,85793
3328,male,224339
945,male,46043
3333,male,332704
3334,male,369834
3335,male,292010
272,female,209266
824,male,67852
396,male,63004
3336,male,43093
3337,male,163018
2422,male,64674
2422,male,379508
3240,male,301494
870,male,71921
870,male,143839
2362,male,365805
3221,male,110468
2984,female,329815
3280,male,12781
722,male,226693
1908,male,47845
3338,male,224951
3339,male,327528
3340,female,357706
140,male,38706
1905,female,58559
1961,male,124993
3341,male,31184
2181,male,334922
3342,female,375742
1841,male,239103
2398,male,48613
1978,male,333663
3343,male,296360
3344,male,44256
2971,female,186991
748,male,16017
1131,male,83234
331,female,78476
2303,male,267579
2648,male,67089
3345,male,114242
3346,male,64239
827,male,373349
3347,male,344170
2879,male,21571
567,male,369557
153,male,75733
772,male,40211
2676,male,29390
1525,male,101733
3348,male,102909
1478,female,297393
2825,male,343112
3349,male,144651
1790,male,18597
1790,male,19499
2359,male,67174
3350,male,39857
1184,male,194853
1373,female,80094
671,male,197175
1248,male,107641
2061,male,3102
3064,male,62729
841,male,47851
3351,male,29009
3352,male,23854
3353,male,1659
3353,male,1655
135,male,348025
3354,male,36137
3355,male,62880
2974,male,375572
561,male,138827
1307,male,322240
2904,male,381341
2998,male,387252
3356,female,297186
2468,male,344593
3357,male,373072
3318,male,20898
3358,male,76164
1054,male,60809
3359,female,320586
999,male,156326
2658,male,234868
3360,male,23270
3043,male,300983
3000,male,76788
3361,male,362150
3362,male,280165
3363,male,320910
3361,male,247504
3364,male,63964
1055,male,223365
3269,male,69428
3001,male,69417
1903,male,69401
3365,male,69399
3366,male,69422
772,male,101766
3367,male,35010
2920,male,13521
2920,male,13520
722,male,7456
1074,male,50451
1317,male,364324
87,male,302401
3368,male,155765
3369,male,39690
1788,male,355008
3370,male,52143
3371,male,394661
3372,male,9547
38,male,44804
2309,male,35026
3373,male,380254
1009,male,64834
3374,male,94709
3375,male,299269
2434,male,94658
3376,male,54316
1136,male,80470
481,male,43102
3377,male,18906
1136,male,66540
3378,male,290250
189,male,37454
2082,male,132144
364,male,270010
2082,male,132148
2082,male,132150
2010,male,115301
2010,male,117457
2010,male,118009
2082,male,168421
1903,male,69636
3043,male,330629
1903,male,86718
2026,male,19978
2769,male,69638
2863,male,42548
3379,female,50340
3380,male,18377
3381,male,11681
1047,male,178146
1016,male,44238
2821,male,380111
1975,male,79040
3382,male,278774
3383,male,44606
1166,male,90121
481,male,63876
3384,male,389323
487,male,74753
487,male,93006
267,male,315669
3385,male,70527
2100,male,55130
800,male,61711
1160,male,15068
2158,male,280874
3206,male,84741
2927,male,22315
3386,male,89868
1724,male,13099
1077,male,290098
1262,male,267935
3387,female,371464
3388,male,223702
1674,male,283827
3389,male,374614
3390,male,374607
3391,male,374603
3200,male,299574
3392,female,78713
1383,female,374475
1822,male,351454
3393,male,84993
3394,male,279049
2132,female,352733
1177,male,86520
1131,male,128412
1131,male,83235
291,male,112633
1726,male,293670
1816,male,375199
3395,female,56424
3396,male,134362
3397,male,12443
1051,male,136762
1416,male,376549
111,male,332872
53,male,374473
3398,male,5654
3399,male,353866
3400,male,44645
3401,male,335683
3402,male,381277
819,male,198783
3403,female,33340
1626,male,388468
3404,male,336885
3405,male,57911
89,male,16039
89,male,20661
2005,male,391617
617,male,37433
3406,male,47408
2065,male,48417
173,male,222220
1999,male,57992
2756,male,4546
1397,male,374458
1658,female,3698
657,male,5434
657,male,292610
657,male,40162
657,male,58419
3407,male,374173
403,male,214676
1766,male,93041
3408,male,180886
2355,male,30641
1104,male,60163
641,male,40863
2292,male,379220
77,male,221343
1209,male,198652
3409,male,298459
3410,male,350904
2089,female,330294
460,male,98927
1190,male,192040
3064,male,55608
598,male,364902
3411,male,375356
755,male,82819
2237,male,117767
2692,male,44688
2237,male,132133
710,male,103578
1658,female,150912
1658,female,87335
1658,female,61581
3412,male,300210
3413,female,327040
3414,male,397003
758,male,51806
1205,male,380225
322,male,258322
1177,male,133563
3415,male,213373
1303,male,94798
2944,male,398535
3416,male,57880
2194,male,24921
253,male,183855
208,male,70461
3417,male,68309
3418,male,76474
2196,male,98106
2196,male,71503
1434,male,61689
1917,male,90351
1012,male,60971
3419,male,131737
2786,male,393562
1576,male,258489
3261,male,254575
1755,male,315439
3420,male,53010
3421,male,214209
2987,male,367999
3422,male,343173
3423,male,27123
3188,male,359412
3424,male,230722
2189,male,27243
1915,male,346641
1114,male,196324
2678,male,49237
821,male,35007
2114,male,83876
3425,male,254664
1557,male,108063
1845,male,41294
1845,male,45192
1091,male,70193
1091,male,66062
1866,male,337703
331,female,364051
345,male,359641
1393,male,354275
3426,male,62675
1845,male,41004
1906,male,145481
1845,male,82776
1845,male,41298
1845,male,45191
2039,female,118014
551,male,371865
1943,male,392817
1817,male,338189
3427,male,31128
3428,male,103396
1028,male,360249
3429,female,362876
135,male,4279
1759,male,15467
2799,male,86320
3430,male,68895
2203,male,314837
3431,male,325789
3432,male,308266
3433,male,351809
2317,male,28073
2137,male,54821
2996,male,86254
2145,male,46879
20,male,76348
596,male,159942
2749,male,332806
2617,male,353163
2231,male,79596
630,male,50688
2786,male,77864
423,male,42591
2278,male,12602
3434,male,29924
880,male,73772
3435,male,27144
3436,male,352694
1491,male,373473
3060,male,347642
594,male,140894
3218,male,27154
2200,male,403119
3437,male,340712
726,female,266036
3438,male,123628
136,male,120729
2000,male,198491
761,male,154399
548,male,368940
3439,male,62009
3440,male,314580
3441,male,112699
3442,male,32091
1407,male,351339
594,male,337674
2198,male,254679
3128,male,397520
1685,female,64133
2417,male,94502
3443,male,17376
3444,male,77649
3445,male,105506
900,male,109020
98,male,185154
3446,male,368031
3447,male,403593
332,male,26803
3448,male,118490
3449,male,118946
263,male,99758
1112,male,68551
1413,male,27391
3450,male,27595
3451,male,22745
3452,male,211505
1031,male,26911
1685,female,86096
47,male,42084
2189,male,369019
1197,male,294795
3,male,270774
2809,male,19723
2887,female,71559
2417,male,69870
3453,male,330982
3454,male,77660
3417,male,88558
3455,male,213681
523,male,404141
53,male,164580
3456,male,283552
227,female,317557
1428,male,296524
408,male,283366
1531,male,296865
3316,male,394051
2138,male,393441
3457,male,400247
3458,male,366080
835,male,402672
1533,male,407887
34,male,368942
2176,male,348677
3459,male,267800
1402,female,340485
2550,male,139521
1413,male,53245
3460,female,361069
1380,male,383064
1788,male,339792
3461,male,36918
533,male,74199
3462,male,369443
1742,male,381034
3463,male,48250
127,male,119769
3464,male,125882
1725,male,40627
29,male,20072
3465,male,296917
3466,male,135990
8,male,310442
3305,female,333367
1530,male,315011
3103,male,412678
287,female,63186
1631,male,395985
1268,male,372058
3467,male,361705
316,male,63700
26,female,377852
762,male,314404
3468,male,381691
3469,male,198518
762,male,214041
1221,female,46040
1889,male,75896
3470,male,26153
3471,male,356191
2497,male,69775
3472,male,351037
2022,male,245692
2893,male,390497
2175,male,363841
3473,male,350839
3474,male,254323
1868,male,209103
2895,male,320873
3475,male,282996
3476,male,324786
1076,male,67255
1374,male,78163
840,male,45554
1012,male,88535
1053,male,65839
1053,male,127236
3477,male,338544
3478,male,370978
1037,male,55156
2727,male,333372
5,male,293767
496,male,391698
221,male,354859
1012,male,362293
3479,male,339419
3480,male,127369
2290,male,284564
3481,male,56391
2875,male,56109
311,male,24007
282,male,329718
3482,male,329639
3483,male,390669
3484,male,28659
3282,male,52247
160,female,376166
3485,male,81477
3486,male,72733
1550,male,340677
3487,male,61528
2971,female,374464
1457,male,258230
3488,male,40217
359,male,374671
3489,male,191536
3490,male,47177
1911,male,382511
1440,male,57924
2513,male,75004
2454,male,161908
2793,male,98277
3491,male,79779
2099,male,1609
1091,male,336776
561,male,250278
1084,male,286313
3492,male,60504
3493,male,62722
3494,male,375366
3495,male,124501
817,male,276624
2648,male,408620
1724,male,413198
3496,male,393559
3497,male,387845
423,male,72309
3145,male,414276
1060,male,384664
595,male,60759
430,male,142770
125,male,135286
3498,male,411009
3499,male,160821
1929,male,411442
1929,male,61187
1929,male,45505
3500,male,22455
3501,male,376565
669,male,382170
3502,male,411638
1725,male,241639
3503,male,336055
3042,male,16236
2875,male,396394
164,male,27074
2622,male,49350
3504,male,157449
1578,male,339967
1828,male,39751
3505,male,57309
325,male,86822
119,male,377154
1147,male,375315
3506,male,294651
3507,male,43776
1161,male,47562
3508,male,369885
3509,male,36542
3510,male,254241
3511,male,20784
3512,male,394822
3513,male,72701
3514,male,18739
2198,male,389972
1696,female,21194
3515,male,198795
3516,male,68482
2012,male,55996
2961,male,374515
1851,male,286567
3517,male,42078
3518,male,377276
701,male,69484
1874,male,412924
2622,male,30351
3519,female,150657
1267,male,402298
3520,male,339894
1178,male,13626
3521,male,326285
1049,male,282225
400,male,360029
3522,male,55739
3523,male,29136
3524,male,334543
3525,male,185111
2905,male,403450
1771,male,39340
709,male,42123
2065,male,415214
2074,female,48601
3526,male,42872
793,male,41725
1405,male,413279
3527,male,353728
2158,male,302042
3528,male,270007
3529,male,40070
3070,male,355065
3530,male,13943
1057,male,393445
175,male,203901
2182,male,173873
2206,male,326045
395,male,63681
1576,male,390422
3531,male,3144
1968,female,393561
3532,female,373480
2798,male,16766
3533,male,396004
3041,male,411023
481,male,277296
1347,male,358725
1969,male,419546
3534,male,220124
1357,male,932
663,male,411039
1228,male,134705
2583,male,400387
2472,female,347026
3535,male,220447
921,male,47778
3536,male,46975
2957,female,240723
3537,male,149786
615,male,49927
1995,male,332794
2435,male,19961
2410,male,395763
2887,female,383807
176,male,131074
173,male,71984
1945,male,27211
1822,male,376866
3538,male,102871
3539,male,233383
3540,male,62439
3541,male,170279
3542,male,85672
3543,female,210234
3544,male,402217
3545,male,398786
3546,male,3159
3547,male,27395
3548,male,75450
2776,male,74302
3549,male,296633
1048,male,45017
184,male,36833
1420,male,96468
2582,male,210653
2335,female,389044
3550,male,403357
10,male,311324
1283,male,36123
137,male,59356
137,male,59357
3551,female,188521
3552,male,20089
561,male,380620
3553,male,47121
3553,male,111708
3553,male,115909
3553,male,115903
3553,male,114051
3553,male,115894
3553,male,80296
3553,male,29338
3553,male,29333
3553,male,29336
3553,male,105093
2132,female,44746
3554,male,89540
3555,female,52415
3556,male,31160
1373,female,40573
3215,male,148864
3557,male,23207
2722,male,423093
3558,male,87759
1908,male,8209
3117,male,363790
2908,male,51281
3559,male,254166
2112,male,121856
3560,male,63163
3383,male,109912
1428,male,388399
780,male,352342
3561,male,411873
2359,male,430977
3562,male,230029
3563,male,65207
1724,male,89433
1402,female,168693
1402,female,231218
1402,female,44472
1247,male,369299
3564,male,26630
510,male,340837
3565,female,211088
3566,female,356324
745,male,340481
159,male,382501
2352,male,404791
1388,male,369698
1594,male,50737
703,male,404378
3567,female,395982
1478,female,58820
923,male,38878
3568,male,365037
1172,male,72955
297,male,377263
2207,male,363689
2300,male,411088
27,male,383785
2550,male,392271
3124,male,382220
1166,male,91339
1166,male,66659
1166,male,107319
3569,female,38323
1547,male,412205
3570,male,345925
2875,male,393658
3571,male,208436
1275,male,24068
1352,male,396616
3572,male,180514
772,male,267466
3573,female,393519
3574,male,83754
755,male,163839
1107,male,64397
1811,male,382125
3575,male,35992
1962,male,380622
730,male,411678
3576,male,16382
2422,male,301491
3577,male,328216
938,male,73043
2222,male,85393
2235,male,369778
580,male,19761
315,male,321612
2025,male,100770
3190,male,385261
3578,female,221112
3579,male,134158
2306,male,341178
3580,female,280723
1767,male,398818
3581,male,176032
3582,male,40895
3583,male,315837
1829,male,380623
3584,male,81556
2579,female,382595
3585,male,192210
616,male,59482
723,male,37175
146,male,17008
3586,female,30253
2058,male,29896
2782,male,85699
3587,male,186532
1356,male,401513
3254,male,426830
761,male,137726
533,male,15387
1982,male,340584
1250,male,356500
3588,male,392660
1755,male,255709
2358,male,69214
3589,male,425942
3590,male,70807
3591,male,431244
1008,male,133160
2258,male,269198
2065,male,41400
804,male,423367
299,male,294992
41,male,271826
2651,male,346239
2143,male,382883
3122,male,292625
1192,female,363126
2206,male,359245
1012,male,206899
3592,male,37840
3207,male,254123
1091,male,55008
3593,male,437220
3594,female,357424
1054,male,379019
3595,female,371459
45,female,432799
3596,male,428493
1589,male,429732
186,male,36140
2650,male,76097
1042,male,9551
3597,male,109398
3598,female,356381
3599,male,410970
1521,male,382597
3600,male,396263
3601,female,287647
3602,male,259171
2521,male,272820
1525,male,36119
2465,male,53080
3603,male,172972
3604,male,369796
3605,male,400001
2863,male,242409
3606,male,363618
1298,male,405204
3607,male,47291
612,female,340101
3608,male,433356
2408,male,354285
368,male,340676
3609,male,4369
818,male,53163
3301,male,70740
2346,male,371504
1623,male,75944
419,male,399173
3610,male,38526
218,male,283378
2454,male,261461
2531,male,81232
1771,male,105843
3259,male,403867
1592,male,314095
3611,male,382591
2623,male,101915
3612,male,15473
3249,male,434724
671,male,173631
671,male,154718
2018,male,334521
3613,male,381015
2900,male,153073
3110,male,387886
3614,male,150747
173,male,47616
3615,male,167618
821,male,126919
3616,male,35793
3261,male,7290
3617,male,405473
3618,male,405670
760,male,13841
1317,male,355277
1898,male,356200
743,male,27551
85,male,33310
3619,female,1596
3620,male,23134
3621,female,413778
539,female,25379
2735,male,77451
3622,female,408435
3623,male,32148
3565,female,356294
604,male,56263
299,male,39278
165,male,48133
3624,male,353569
3625,male,398929
3626,male,431937
439,male,128891
682,male,104858
3071,male,380075
3627,female,409820
2759,male,185476
1055,male,329135
1055,male,29971
2341,male,403390
3628,male,54548
3629,female,133964
3630,female,78363
1799,male,21778
3100,female,49890
1053,male,104376
112,female,429662
2881,male,54970
791,female,289222
123,male,3427
3631,male,121688
3632,male,22984
3070,male,63077
3633,male,399615
3634,male,331214
1112,male,394645
1188,male,32635
531,male,425716
3635,male,14606
90,male,283591
3636,male,72215
2532,male,322487
3637,male,37037
1935,male,440642
2712,male,4182
3638,male,404584
3639,male,415665
2759,male,157641
661,female,382509
481,male,92180
3385,male,386172
3640,male,41416
114,male,54313
2508,male,346034
8,male,413998
3100,female,359784
1476,male,70177
3641,male,13774
3228,male,378108
585,female,1631
585,female,64584
3642,male,155661
3643,male,361617
465,male,48855
3644,male,11181
310,male,410212
3645,male,85901
3122,male,64215
114,male,15014
939,male,104277
1006,male,38629
3646,male,31280
2082,male,72553
3647,male,42862
1011,male,79009
2776,male,110029
1826,male,59219
3648,male,426166
3649,male,428398
2897,male,54638
366,male,54471
652,male,291276
3650,male,56746
3651,female,411024
363,male,348389
1786,male,377274
2821,male,54474
1459,male,115108
3652,male,135195
442,male,151227
1057,male,14395
1935,male,164013
983,male,339403
1132,male,387426
3653,male,25998
1107,male,45318
1107,male,77710
3654,male,161244
721,male,144726
3286,male,52779
671,male,122487
3655,male,11960
579,male,62842
538,male,289269
1172,male,256608
3385,male,110608
1172,male,55429
3656,male,109354
3657,male,371833
187,male,76638
3658,male,27316
2145,male,399612
497,male,450530
1037,male,156643
3659,male,408439
1872,male,11070
2388,female,391663
669,male,116248
3660,male,3003
1025,male,421758
687,female,14555
3661,male,309739
182,male,154972
2338,male,425488
3662,female,77185
761,male,198646
2509,male,11396
2409,male,201429
2397,male,35320
